UNITID,mn_earn_wne_p6,md_earn_wne_p6,CONTROL,PREDDEG,UGDS,INEXPFTE,PPTUG_EF,C150_4,AVGFACSAL,ADM_RATE_ALL,SAT_AVG,TUITIONFEE_IN,TUITIONFEE_OUT,UGDS_WHITENH,UGDS_BLACKNH,UGDS_API,UGDS_AIANOld,UGDS_HISPOld,INC_PCT_LO,INC_PCT_M1,INC_PCT_M2,INC_PCT_H1,INC_PCT_H2,PAR_ED_PCT_1STGEN,PAR_ED_PCT_MS,PAR_ED_PCT_HS,PAR_ED_PCT_PS,pct_grad_prof,female,first_gen,age_entry,DEBT_MDN
146719,42600,39000,2,3,8616,8548,0.0715,0.672,8248,0.7354,1140,24236,24236,0.6048,0.0602,0.1118,0.0029,0.1018,0.302872063,0.156875544,0.181679722,0.179068755,0.179503916,0.276371308,0.028363807,0.248007501,0.723628692,11.93000031,0.670000017,0.280000001,20.51000023,14500
147660,37700,36300,2,3,2045,6590,0.0748,0.6275,6098,0.6963,1128,21993,21993,0.8,0.0362,0.0264,0.002,0.0484,0.237924866,0.13059034,0.207513417,0.251341682,0.172629696,0.338709677,0.013282732,0.325426945,0.661290323,11.39000034,0.569999993,0.340000004,20.72999954,12101
147767,65600,53400,2,3,8290,25973,0.0414,0.9334,10915,0.2995,1399,31789,31789,0.5989,0.054,0.1651,0.0018,0.0591,0.302621996,0.139111435,0.153678077,0.185360524,0.219227968,0.136242884,0.010626186,0.125616698,0.863757116,16.02000046,0.560000002,0.140000001,21.5,12551
148584,46100,43400,2,3,2300,5172,0.497,0.5588,5845,0.5652,990,18530,18530,0.7074,0.0709,0.03,0.0035,0.0461,0.286721504,0.110458284,0.229142186,0.253819036,0.119858989,0.468911917,0.029792746,0.439119171,0.531088083,7.420000076,0.75,0.469999999,24.46999931,11387
149772,34500,32000,1,3,11276,5672,0.085,0.5538,6231,0.717,990,6576,9060,0.8149,0.0686,0.0137,0.0026,0.038,0.310042071,0.153100421,0.208706786,0.218218401,0.109932321,0.391910465,0.010995484,0.380914981,0.608089535,8.329999924,0.49000001,0.389999986,20.96999931,11000
150136,32200,30900,1,3,17269,6519,0.0704,0.5522,5867,0.8033,1038,6458,16218,0.8977,0.0653,0.0074,0.0032,0.0158,0.259627867,0.147699409,0.244627146,0.23683831,0.11120727,0.391744668,0.007365352,0.384379316,0.608255332,7.929999828,0.560000002,0.389999986,20.55999947,11625
150163,52400,41900,2,3,3635,9008,0.0184,0.7003,6155,0.7231,1191,23774,23774,0.8569,0.0322,0.0176,0.0022,0.0187,0.135902637,0.112914131,0.217714672,0.301555105,0.231913455,0.227591036,0.006302521,0.221288515,0.772408964,10.02999973,0.620000005,0.230000004,20.09000015,14500
150668,31700,30100,2,3,899,9377,0.0834,0.6182,4962,0.6816,1171,19300,19300,0.8298,0.0323,0.0122,0.0022,0.0434,0.237580994,0.183585313,0.252699784,0.233261339,0.09287257,0.273333333,0.017777778,0.255555556,0.726666667,7.550000191,0.629999995,0.270000011,22.17000008,11625
150677,27900,25600,2,3,1125,4144,0.1307,0.6484,5073,0.7557,1054,15620,15620,0.8667,0.0924,0.0053,0.0071,0.0222,0.217864924,0.204793028,0.287581699,0.198257081,0.091503268,0.271070615,0.013667426,0.257403189,0.728929385,7.03000021,0.610000014,0.270000011,20.17000008,11225
150774,31400,27200,2,2,349,7520,0.0602,0.348,4166,0.848,987,11800,11800,0.8682,0.0258,0.0201,0,0.063,0.227091634,0.163346614,0.175298805,0.215139442,0.219123506,0.245762712,0,0.245762712,0.754237288,11.02999973,0.389999986,0.25,20.30999947,5250
150941,29600,27400,2,3,936,9507,0.1079,0.6833,5032,0.9263,1071,18490,18490,0.9509,0.0064,0.0053,0.0011,0.0043,0.206122449,0.179591837,0.285714286,0.248979592,0.079591837,0.324152542,0.006355932,0.31779661,0.675847458,6.550000191,0.569999993,0.319999993,21.54999924,11750
151111,38600,33900,1,3,20537,11918,0.3378,0.2527,6736,0.7375,988,6219,16547,0.8115,0.1077,0.0248,0.003,0.0213,0.45389436,0.163831692,0.18263205,0.139958221,0.059683677,0.442747265,0.020149496,0.422597768,0.557252735,8.56000042,0.610000014,0.439999998,23.69000053,11750
151290,39200,35300,2,3,2798,2808,0.4685,0.2865,5335,0.5389,905,17600,17600,0.6808,0.1969,0.0086,0.0061,0.0279,0.433770015,0.203784571,0.216157205,0.116448326,0.029839884,0.539815591,0.032690696,0.507124895,0.460184409,6.960000038,0.540000021,0.540000021,29.15999985,10500
151351,38000,34900,1,3,29120,8691,0.0428,0.7138,8487,0.8465,1108,7112,19508,0.8469,0.0458,0.0339,0.0023,0.0216,0.26493968,0.126250818,0.189843823,0.218834752,0.200130927,0.290834313,0.007638073,0.28319624,0.709165687,11.53999996,0.540000021,0.289999992,20.26000023,13494
151360,32300,29300,1,3,4042,4863,0.4025,0.2741,6076,0.7486,903,4902,11580,0.6143,0.2244,0.0143,0.0032,0.1188,0.587131367,0.120196604,0.139410188,0.118856122,0.034405719,0.543786051,0.042475092,0.50131096,0.456213949,5.820000172,0.709999979,0.540000021,25.54999924,9938
151379,31300,29100,1,3,5079,4563,0.37,0.3115,6267,0.8928,955,4880,11558,0.9049,0.0417,0.0073,0.0037,0.0114,0.46720151,0.175554507,0.203397829,0.120811704,0.03303445,0.495918367,0.022959184,0.472959184,0.504081633,6.5,0.639999986,0.5,23.54999924,9469
151801,46400,42300,2,3,8281,2712,0.0518,0.636,5040,0.8176,1086,16184,16184,0.8164,0.1249,0.0066,0.0039,0.0156,0.273414394,0.20982583,0.267334867,0.180742688,0.068682222,0.498818397,0.037629522,0.461188875,0.501181603,7.769999981,0.680000007,0.5,31.17000008,16625
152080,68600,58700,2,3,8266,20015,0.0016,0.9517,9509,0.3165,1389,31542,31542,0.7755,0.0368,0.0613,0.0076,0.0852,0.168761905,0.095619048,0.165714286,0.241904762,0.328,0.118333982,0.005838848,0.112495134,0.881666018,13.14000034,0.460000008,0.119999997,20.09000015,17125
152336,35400,34600,2,3,1736,6672,0.227,0.4955,4830,0.5853,977,17438,17438,0.7264,0.0432,0.0075,0.0058,0.0161,0.301382489,0.178801843,0.270967742,0.176036866,0.07281106,0.463438735,0.022727273,0.440711463,0.536561265,6.630000114,0.709999979,0.460000008,23.61000061,12831
152363,32700,30600,2,3,991,5664,0.106,0.4828,4863,0.7784,998,19600,19600,0.8688,0.0626,0.004,0.001,0.0353,0.253424658,0.164383562,0.232876712,0.248858448,0.100456621,0.387409201,0.007263923,0.380145279,0.612590799,6.900000095,0.50999999,0.389999986,20.30999947,13325
152381,28400,27800,2,3,1610,7611,0.6932,0.5392,4213,0.6024,1013,18060,18060,0.9031,0.0298,0.0019,0.0062,0.0112,0.410794603,0.218890555,0.224887556,0.112443778,0.032983508,0.499173554,0.031404959,0.467768595,0.500826446,7.239999771,0.949999988,0.5,29.79999924,13235.5
152530,30600,27500,2,3,1829,6792,0.0191,0.8034,5015,0.8741,1182,20520,20520,0.9333,0.0159,0.0131,0.0016,0.0148,0.241415193,0.170655567,0.252861603,0.190426639,0.144640999,0.21420765,0.003278689,0.210928962,0.78579235,9.260000229,0.529999971,0.209999993,20.87000084,11625
152798,47600,47000,2,3,374,5147,0.1497,0.6957,5322,0.7255,990,11171,11171,0.9759,0.008,0.0053,0.0027,0.008,0.320675106,0.164556962,0.286919831,0.160337553,0.067510549,0.315555556,0.008888889,0.306666667,0.684444444,6.369999886,0.920000017,0.319999993,23.17000008,13233
152992,33800,32100,2,3,1081,4177,0.1027,0.5195,4640,0.7616,1010,17985,17985,0.9056,0.025,0.0167,0.0102,0.0407,0.347712418,0.17254902,0.243137255,0.17254902,0.064052288,0.323943662,0.012676056,0.311267606,0.676056338,5.920000076,0.600000024,0.319999993,22.36000061,11000
153001,34300,33100,2,3,2404,5499,0.0907,0.5714,6009,0.8318,1030,21688,21688,0.9285,0.0179,0.0112,0.0042,0.0208,0.412663756,0.208515284,0.239082969,0.108624454,0.031113537,0.405763689,0.01556196,0.390201729,0.594236311,4.869999886,0.649999976,0.409999996,24.87999916,13668
153126,36000,32700,2,3,982,8722,0.1273,0.5851,4937,0.6097,1054,18360,18360,0.501,0.0255,0.0051,0.0041,0.0295,0.303333333,0.196666667,0.243333333,0.191666667,0.065,0.394927536,0.012681159,0.382246377,0.605072464,6.230000019,0.720000029,0.389999986,22.02000046,13809
153144,38900,35500,2,3,1331,9166,0.0646,0.7309,5666,0.7214,1170,23570,23570,0.8948,0.0165,0.0113,0.0038,0.0195,0.230880231,0.157287157,0.235209235,0.264069264,0.112554113,0.251134645,0.006051437,0.245083207,0.748865356,7.659999847,0.560000002,0.25,20.40999985,16080
153250,35500,34200,2,3,1237,7101,0.0331,0.6441,5527,0.9199,1112,17640,17640,0.8804,0.0073,0.0073,8.00E-04,0.0016,0.185185185,0.198067633,0.270531401,0.249597424,0.096618358,0.26910299,0.003322259,0.265780731,0.73089701,6.590000153,0.529999971,0.270000011,19.67000008,14529.5
153278,31000,29500,2,3,1175,4053,0.0443,0.3016,5042,0.7695,932,17250,17250,0.7532,0.1157,0.0085,0.0238,0.04,0.342602892,0.19243604,0.222469411,0.171301446,0.071190211,0.410628019,0.016908213,0.393719807,0.589371981,6.679999828,0.409999996,0.409999996,20.95999908,10754
153366,32200,28900,2,3,1746,6173,0.1798,0.4774,4496,0.6265,988,16000,16000,0.6249,0.0504,0.0195,0.0046,0.0269,0.379649891,0.193654267,0.234135667,0.129102845,0.06345733,0.413461539,0.015625,0.397836539,0.586538462,6.679999828,0.589999974,0.409999996,23.28000069,12780
153375,35200,34800,2,3,1696,5077,0.1934,0.3571,4754,0.9525,949,16060,16060,0.7123,0.0389,0.0271,0.0047,0.02,0.369509044,0.173126615,0.216192937,0.177433247,0.063738157,0.39589169,0.015873016,0.380018674,0.60410831,7.25,0.689999998,0.400000006,23.35000038,12875
153603,40900,37700,1,3,20732,7143,0.0627,0.6801,7548,0.9028,1118,5634,15724,0.8354,0.0291,0.0334,0.0029,0.0227,0.241827726,0.163445478,0.24158912,0.229539489,0.123598187,0.239970004,0.004999375,0.234970629,0.760029996,8.359999657,0.460000008,0.239999995,20.34000015,15125
153621,30100,28600,2,3,849,3546,0.2768,0.3451,4042,0.586,893,16950,16950,0.715,0.1025,0.0188,0.0035,0.0707,0.470909091,0.147272727,0.2,0.127272727,0.054545455,0.455645161,0.038306452,0.41733871,0.544354839,5.860000134,0.600000024,0.460000008,24.35000038,11000
153658,42700,38100,1,3,19566,9314,0.0734,0.6606,7906,0.84,1132,5612,16998,0.8725,0.0218,0.0363,0.0046,0.0248,0.276873799,0.13888533,0.212684177,0.225496477,0.146060218,0.261178998,0.008191218,0.25298778,0.738821002,10.15999985,0.540000021,0.25999999,20.95000076,12437
153825,35500,34700,2,3,1565,6427,0.0339,0.6902,5375,0.8217,1051,21098,21098,0.922,0.0128,0.0083,0,0.0115,0.214987715,0.158476659,0.246928747,0.217444717,0.162162162,0.338501292,0.006459948,0.332041344,0.661498708,8.140000343,0.479999989,0.340000004,20.15999985,13750
153834,34900,34000,2,3,2466,9089,0.0097,0.7459,5854,0.7511,1156,24570,24570,0.8942,0.0105,0.0174,0.0036,0.0138,0.150684932,0.130539887,0.235294118,0.282030621,0.201450443,0.159432387,0.001669449,0.157762938,0.840567613,8.569999695,0.560000002,0.159999996,19.62999916,16847
154004,35000,31700,2,3,1096,5214,0.0301,0.5673,4944,0.7314,1030,18080,18080,0.8002,0.021,0.0109,0.0036,0.0347,0.284493285,0.186813187,0.289377289,0.181929182,0.057387057,0.325032765,0.017038008,0.307994758,0.674967235,5.5,0.529999971,0.330000013,20.31999969,10802.5
154101,31200,30400,2,3,1247,6470,0.0192,0.5956,5315,0.9291,1105,17260,17260,0.9527,0.008,0.0096,8.00E-04,0.0088,0.175460123,0.230674847,0.305521472,0.196319018,0.09202454,0.237789203,0.005141388,0.232647815,0.762210797,6.340000153,0.629999995,0.239999995,19.73999977,14375
154493,38200,36500,2,3,4566,2546,0.5092,0.3824,5024,0.6715,925,18056,18056,0.7381,0.1474,0.0182,0.0048,0.0329,0.494707958,0.194433556,0.188553508,0.096824775,0.025480204,0.48019802,0.03150315,0.44869487,0.51980198,6.909999847,0.670000017,0.479999989,28.40999985,14125
154518,30700,28900,2,3,594,6495,0.0438,0.2798,4269,0.5836,930,14985,14985,0.8535,0.0539,0.0084,0.0017,0.0168,0.259708738,0.223300971,0.281553398,0.167475728,0.067961165,0.26342711,0.007672634,0.255754476,0.73657289,5.690000057,0.460000008,0.25999999,20.20999908,6562
154855,26800,24100,2,3,306,5054,0,0.4828,3065,0.4521,1060,14100,14100,0.7778,0.0915,0.0033,0.0229,0.0719,0.339920949,0.23715415,0.256916996,0.122529644,0.043478261,0.316017316,0.008658009,0.307359307,0.683982684,6.28000021,0.479999989,0.319999993,21.04999924,6662.5
155025,30900,29600,1,3,4159,5075,0.0904,0.4444,5514,0.7195,990,3306,10658,0.8473,0.0426,0.0099,0.0063,0.0454,0.375877193,0.171929825,0.25,0.155701754,0.046491228,0.40974212,0.019579752,0.390162369,0.59025788,8.039999962,0.610000014,0.409999996,21.84000015,10174
155061,33700,31100,1,3,7834,4387,0.4549,0.4974,5242,0.9037,1010,3053,9575,0.6215,0.0176,0.3032,0.0036,0.0225,0.395036194,0.217511203,0.254050328,0.10789383,0.025508445,0.398203593,0.015718563,0.38248503,0.601796407,7.050000191,0.569999993,0.400000006,23.75,10500
155335,36400,35800,2,3,1301,3634,0.1368,0.4459,4865,0.8459,1047,15822,15822,0.7133,0.06,0.04,0.0131,0.0822,0.445679012,0.175308642,0.195061728,0.117283951,0.066666667,0.436314363,0.027100271,0.409214092,0.563685637,7.610000134,0.649999976,0.439999998,25.26000023,13750
155399,37800,35200,1,3,18605,6949,0.1146,0.5573,6925,0.4774,1070,5124,14454,0.8764,0.0308,0.0131,0.0055,0.0274,0.291915423,0.163432836,0.229726368,0.199751244,0.115174129,0.29774317,0.008182658,0.289560512,0.70225683,9.430000305,0.50999999,0.300000012,20.79999924,14026
155414,32500,31100,2,3,779,4145,0.1476,0.375,4239,0.5793,1069,15800,15800,0.837,0.0706,0.0103,0.0128,0.0539,0.375579598,0.188562597,0.228748068,0.14374034,0.063369397,0.366606171,0.016333938,0.350272232,0.633393829,6.21999979,0.560000002,0.370000005,22.12000084,10028
155520,37300,35200,2,3,1338,3444,0.1076,0.5463,4717,0.7438,1051,14754,14754,0.8363,0.0725,0.0135,0.0075,0.0374,0.291810842,0.206459054,0.249134948,0.161476355,0.091118801,0.350920245,0.014723926,0.336196319,0.649079755,9.649999619,0.540000021,0.349999994,24.5,10500
155627,39500,36800,2,3,422,4276,0.0616,0.3162,4586,0.7098,1010,14500,14500,0.7773,0.0924,0.0118,0.0261,0.0592,0.421847763,0.184195235,0.221963974,0.131319001,0.040674027,0.46701847,0.036939314,0.430079156,0.53298153,7.900000095,0.680000007,0.469999999,30.80999947,15750
155812,30800,29200,2,3,435,5129,0.1448,0.3884,3865,0.4474,921,15590,15590,0.6184,0.131,0.0253,0.0046,0.1057,0.35,0.166666667,0.197222222,0.225,0.061111111,0.402439024,0.021341463,0.381097561,0.597560976,8.270000458,0.579999983,0.400000006,24.12999916,9926
155937,26500,24200,2,3,442,5271,0.0271,0.6273,3913,0.5638,1016,13806,13806,0.8054,0.086,0.0068,0.0158,0.0588,0.310626703,0.209809264,0.250681199,0.177111717,0.051771117,0.326589595,0.00867052,0.317919075,0.673410405,6.949999809,0.400000006,0.330000013,20.35000038,8300
156125,35500,32500,1,3,9936,4867,0.2866,0.3715,6704,0.8393,1052,4231,11685,0.6948,0.0722,0.068,0.0126,0.0515,0.463104883,0.181300635,0.18283337,0.126122181,0.046638932,0.406136748,0.026576468,0.37956028,0.593863252,7.860000134,0.620000005,0.409999996,23.88999939,12439.5
156286,39300,37700,2,3,1939,6761,0.1062,0.6636,6184,0.705,1091,21500,21500,0.7947,0.034,0.016,0.0021,0.0165,0.312707182,0.13480663,0.192265193,0.217679558,0.142541437,0.347319347,0.013986014,0.333333333,0.652680653,10.02999973,0.709999979,0.349999994,22.22999954,13720
157058,24800,22100,1,3,1912,7237,0.1616,0.2158,5205,0.3338,831,4468,10910,0.2819,0.6658,0.0094,5.00E-04,0.0026,0.596289753,0.174028269,0.129858657,0.069787986,0.030035336,0.475687104,0.019027484,0.45665962,0.524312896,7.050000191,0.579999983,0.479999989,22.54000092,10917.5
157076,30100,27900,2,3,730,4525,0.0178,0.4555,4543,0.7709,1009,12990,12990,0.8041,0.0986,0.0027,0.0041,0.0247,0.354969574,0.188640974,0.257606491,0.160243408,0.038539554,0.463736264,0.026373626,0.437362637,0.536263736,5.820000172,0.49000001,0.460000008,20.29000092,6625
157085,39000,33600,1,3,18416,10412,0.0767,0.5977,7794,0.7877,1114,5896,12884,0.8866,0.0509,0.019,0.0013,0.01,0.367057101,0.148462665,0.184040996,0.179062958,0.121376281,0.324872311,0.014239282,0.310633029,0.675127689,9.850000381,0.540000021,0.319999993,21.12999916,10653
157386,26100,24000,1,3,6966,5208,0.1471,0.3645,5497,0.6588,912,4320,11480,0.9486,0.035,0.0026,0.0039,0.0059,0.559520491,0.165319208,0.151379983,0.093950376,0.029829942,0.552832591,0.05537874,0.497453851,0.447167409,5.599999905,0.610000014,0.550000012,22.72999954,9388
157447,31100,29200,1,3,11621,4645,0.2159,0.3491,6002,0.751,973,4968,9696,0.8835,0.0497,0.0092,0.002,0.0102,0.386045582,0.156137545,0.218712515,0.173730508,0.065373851,0.478772044,0.018506423,0.460265622,0.521227956,7.480000019,0.610000014,0.479999989,22.48999977,11625
157757,39600,36800,2,3,870,5249,0.2632,0.4882,5173,0.4225,925,17880,17880,0.4471,0.2034,0.0138,0.0034,0.0057,0.540123457,0.168209877,0.177469136,0.086419753,0.027777778,0.461811723,0.028419183,0.43339254,0.538188277,8.180000305,0.790000021,0.460000008,28.37000084,16059.5
157809,45800,41600,2,3,1257,4232,0.1026,0.5241,4851,0.6313,1021,17600,17600,0.7582,0.0589,0.0056,0.004,0.004,0.270308123,0.177871149,0.254901961,0.218487395,0.078431373,0.473282443,0.022900763,0.450381679,0.526717557,7.789999962,0.519999981,0.469999999,25.76000023,12834
159416,33700,30200,1,3,3764,4103,0.3191,0.1724,5332,0.4461,950,3270,7600,0.6594,0.2322,0.0181,0.0088,0.0215,0.609338062,0.145390071,0.134751773,0.074468085,0.03605201,0.46138482,0.022636485,0.438748336,0.53861518,6.769999981,0.699999988,0.460000008,23.45000076,10500
159568,36800,34800,2,3,893,7008,0.0538,0.4528,4624,0.7512,1030,10930,10930,0.8399,0.103,0.0146,0.0067,0.0168,0.400763359,0.162213741,0.227099237,0.13740458,0.072519084,0.459627329,0.022774327,0.436853002,0.540372671,5.880000114,0.50999999,0.460000008,20.96999931,5500
159647,36800,33600,1,3,8892,3591,0.1615,0.4872,5815,0.8332,1050,4070,9380,0.7272,0.1567,0.008,0.006,0.0166,0.454573078,0.159829839,0.181403829,0.139775144,0.06441811,0.384563758,0.01442953,0.370134228,0.615436242,7.260000229,0.519999981,0.379999995,21.48999977,9158
159717,32800,29400,1,3,7617,3191,0.1696,0.3145,5108,0.8207,930,3190,10256,0.7548,0.1917,0.0081,0.0072,0.0144,0.545225339,0.161676647,0.14938544,0.109675386,0.034037189,0.510334996,0.024590164,0.485744833,0.489665004,4.960000038,0.620000005,0.50999999,22.29999924,9708
160074,46000,43600,2,2,2042,5037,0.6484,0.381,5641,0.7325,950,6010,6010,0.7111,0.2272,0.0235,0.0083,0.0191,0.587638376,0.127306273,0.140221402,0.096863469,0.04797048,0.485005171,0.028955533,0.456049638,0.514994829,7.690000057,0.800000012,0.49000001,25.97999954,11000
161226,27100,26700,1,3,2278,5792,0.0781,0.6638,5106,0.7428,1015,5531,12771,0.9741,0.0022,0.0079,0.0075,0.0057,0.330210773,0.180327869,0.259172522,0.167837627,0.06245121,0.360764755,0.008312552,0.352452203,0.639235245,7.849999905,0.670000017,0.360000014,20.67000008,11035.5
161457,37200,34800,2,3,1599,7640,0.0738,0.5799,5790,0.9165,1045,21540,21540,0.9556,0.0094,0.0094,0.0025,0.0088,0.257118928,0.163316583,0.225293132,0.230318258,0.123953099,0.324204947,0.00795053,0.316254417,0.675795053,9.600000381,0.779999971,0.319999993,21.12999916,13250
161563,30200,27900,2,3,731,3071,0.1819,0.4258,4439,0.8201,930,16690,16690,0.8659,0.0068,0.0068,0.0068,0.0109,0.34204793,0.211328976,0.278867102,0.108932462,0.058823529,0.459134615,0.021634615,0.4375,0.540865385,7.309999943,0.469999999,0.460000008,20.20999908,13750
162061,52600,50000,2,3,337,4044,0.3531,0.3973,5903,0.6792,950,18260,18260,0.4273,0.4154,0.0682,0.003,0.0534,0.389473684,0.173684211,0.142105263,0.173684211,0.121052632,0.378881988,0.024844721,0.354037267,0.621118012,11.13000011,0.180000007,0.379999995,22.90999985,10500
162210,39200,33600,2,3,978,8656,0.2556,0.3486,4772,0.4745,865,17586,17586,0.1626,0.5665,0.0573,0,0.0787,0.451010887,0.200622084,0.175738725,0.115085537,0.057542768,0.290203327,0.038817006,0.251386322,0.709796673,12.60000038,0.660000026,0.289999992,24.15999985,14125
162584,33300,31500,1,3,4246,5382,0.0513,0.47,6402,0.7583,998,6230,14480,0.7784,0.1496,0.016,0.0042,0.0214,0.290673575,0.146632124,0.223316062,0.197927461,0.141450777,0.382219706,0.006228766,0.37599094,0.617780295,10.43999958,0.49000001,0.379999995,20.29000092,11000
162654,31000,28600,2,3,1325,10164,0.0166,0.6398,6492,0.6683,1193,27525,27525,0.674,0.0423,0.0317,0.0045,0.0325,0.177280551,0.12908778,0.239242685,0.192771084,0.2616179,0.142355009,0.003514939,0.13884007,0.857644991,17.35000038,0.670000017,0.140000001,19.78000069,14257
162928,63300,60500,2,3,5360,64353,0.0466,0.8789,9071,0.3509,1378,31620,31620,0.6334,0.0647,0.1924,0.0052,0.0506,0.367256637,0.146902655,0.119026549,0.169026549,0.197787611,0.15679926,0.013876041,0.142923219,0.84320074,16.02000046,0.589999974,0.159999996,22.92000008,13620
163046,47600,46200,2,3,3533,9950,0.0125,0.8289,7387,0.637,1217,30500,30500,0.8562,0.0492,0.0226,6.00E-04,0.026,0.123348018,0.099559471,0.175330397,0.242290749,0.359471366,0.171245421,0.002747253,0.168498169,0.828754579,15.78999996,0.620000005,0.170000002,19.36000061,17125
163268,41800,39400,1,3,9244,7751,0.1394,0.5759,7646,0.7143,1209,8520,16596,0.5622,0.1432,0.1995,0.0039,0.0357,0.361819859,0.139256071,0.170304335,0.18598217,0.142637565,0.288023755,0.017815902,0.270207852,0.711976246,14.81000042,0.50999999,0.289999992,21.37999916,13250.5
163286,48000,45600,1,3,24945,10210,0.07,0.7652,9716,0.4905,1275,7821,20145,0.5703,0.1254,0.1368,0.0035,0.0571,0.279480982,0.14158504,0.169189671,0.187762371,0.221981936,0.225186188,0.014759648,0.21042654,0.774813812,17.31999969,0.50999999,0.230000004,20.31999969,12450
163338,29200,24900,1,3,3360,7431,0.0601,0.4176,5997,0.6256,835,5808,11964,0.081,0.8071,0.0104,0.0024,0.0134,0.475995914,0.193564862,0.170071502,0.105720123,0.0546476,0.40459913,0.018023617,0.386575513,0.59540087,9.729999542,0.610000014,0.400000006,20.20000076,11375
163578,46500,43400,2,3,1588,5513,0.6259,0.6131,5811,0.8186,1021,21600,21600,0.6795,0.2475,0.0233,0.0044,0.0296,0.330855019,0.191449814,0.195167286,0.176579926,0.105947955,0.488706366,0.059548255,0.429158111,0.511293635,11.21000004,0.949999988,0.49000001,27.38999939,15572
